"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00734454928384225,1.32404033225351,0.741,0.333,1,"ISPD"
0.00736581226622729,-1.73316609229364,0.148,0.432,1,"ASPA"
0.00745661151029642,-1.65149255779428,0.148,0.432,1,"MALL"
0.00746914135376004,1.47680401648081,0.556,0.272,1,"KDM4B"
0.00747436861024753,0.711099577394051,1,0.827,1,"RNF170"
0.00748059348502083,0.895698357008748,0.815,0.481,1,"GPC4"
0.00752762088955877,0.57460969946038,0.963,0.63,1,"PIK3R3"
0.00757290096761529,1.80334716155613,0.37,0.198,1,"PCDHGA12"
0.00768403871314049,0.513405093006348,1,0.728,1,"RAF1"
0.00779655344675892,0.77078743841669,0.852,0.753,1,"TRAF3IP2-AS1"
0.00790184977285202,-1.05561184555647,0.556,0.765,1,"ARHGAP23"
0.00792372156774813,-1.25321903665432,0.259,0.543,1,"HAPLN1"
0.00793773234951823,-0.801093793355588,0.519,0.728,1,"KIAA0100"
0.00796312850504222,-2.29964401106484,0.074,0.309,1,"TRPV4"
0.00797895459508759,0.555176151971745,0.963,0.704,1,"GLO1"
0.00802933211309342,-2.40337945514654,0.111,0.383,1,"MMD"
0.00808898223425591,-3.43561791230677,0.037,0.259,1,"GALNT13"
0.00815464039446592,1.71599092163724,0.667,0.296,1,"BCAS1"
0.00826943762193249,1.2818244529042,0.704,0.346,1,"GABRB1"
0.00846085377206704,-0.883747420065549,0.556,0.691,1,"HGF"
0.00849057574206889,-0.939561482607263,0.704,0.901,1,"PPFIBP1"
0.00850207880042241,1.58086655511832,0.444,0.123,1,"SLC25A20"
0.00854087250392346,0.843310170225845,0.556,0.222,1,"ACTN2"
0.00857532055058497,2.02657258072723,0.519,0.222,1,"NRXN2"
0.00857900862540392,1.07562414623121,0.778,0.395,1,"C6orf120"
0.00865809136365025,0.639982294877208,0.963,0.741,1,"SLC25A13"
0.00869023653207236,2.13504944883644,0.37,0.099,1,"RAC3"
0.00872202960129693,-2.25107387002247,0.074,0.309,1,"NID2"
0.00885326210762587,-2.42121022008076,0.333,0.494,1,"TRIM16"
0.00887470141099851,0.570264631018124,1,0.84,1,"MAPK8IP1"
0.00889407746524105,1.35778436873143,0.519,0.235,1,"MASP1"
0.00907338265308844,-1.30126316100483,0.148,0.407,1,"MYC"
0.00909706341945903,1.24175280268518,0.63,0.37,1,"PPP4R1"
0.00918576105060325,0.968508292570536,0.63,0.321,1,"HECTD2"
0.00920646740612757,-0.641904528859343,0.444,0.691,1,"AGK"
0.00921628833043504,0.622320529846509,0.926,0.716,1,"SPOCK2"
0.00924925214577985,0.880687822547473,0.704,0.321,1,"NUP35"
0.00926337407821571,1.15925852536197,0.926,0.728,1,"FAT3"
0.00933432965015697,1.05049170596041,0.444,0.444,1,"DLG2"
0.00939662336272988,1.03680245238716,0.667,0.309,1,"SFXN2"
0.00949481503461633,0.575688532332698,0.963,0.728,1,"SCRN1"
0.00952584834144379,0.921311726278918,0.815,0.63,1,"KLF3"
0.00977341772655967,1.36644980948191,0.63,0.272,1,"MAP7D1"
0.00983740279322592,1.45019512373855,0.741,0.444,1,"IRF2BPL"
0.00988103529989022,-0.899664802955108,0.407,0.568,1,"IFT46"
0.00991393725679698,-0.769113544812204,0.481,0.765,1,"FRZB"
0.0101266351072755,-1.22710988866746,0.704,0.753,1,"FAM114A1"
0.0101430202390978,1.12609984983651,0.704,0.309,1,"THAP1"
0.0101558497566163,1.12160141891352,0.556,0.222,1,"N6AMT1"
0.0102730068305683,0.772888858031913,0.852,0.457,1,"ORC3"
0.0102982302628385,-1.54725638902297,0.222,0.395,1,"HSBP1L1"
0.0103359532272567,1.00100843086478,0.778,0.617,1,"ST6GAL2"
0.0103598452769447,-1.35418969484565,0.185,0.432,1,"SRGN"
0.0103778814410667,-3.84373128825209,0.111,0.321,1,"RIC3"
0.010419047034032,0.658198527369889,0.926,0.617,1,"IDH2"
0.0104441692714828,-2.26662431508002,0.185,0.407,1,"MET"
0.010573198779231,0.554571965676948,0.963,0.765,1,"KIDINS220"
0.0105954264757023,0.618265126963079,0.926,0.802,1,"LOC100129034"
0.0106152791700343,0.880517586609243,0.852,0.556,1,"ARL4D"
0.0106510334829593,0.745613129389261,0.778,0.457,1,"DDX54"
0.0108025429218901,0.725836340551171,0.889,0.765,1,"VAT1"
0.0109117891923442,1.2273155761326,0.556,0.272,1,"SCN3A"
0.0109241206571363,-2.27342787980819,0.074,0.346,1,"LSR"
