"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00206295471428118,1.03466408083545,0.738,0.585,1,"CCDC69"
0.00210333567047572,-1.11145697322939,0.328,0.519,1,"ZNF99"
0.00214175012574993,1.36154398149791,0.41,0.158,1,"LOC96610"
0.00219764659330348,-1.27679483766887,0.377,0.579,1,"PTPRB"
0.00223587991064803,0.863933256942602,0.607,0.432,1,"FGR"
0.00227157830260936,1.11937082453506,0.607,0.344,1,"S100A9"
0.00228043573358128,0.987299244974119,0.574,0.29,1,"SUN2"
0.00237754911289461,-0.808004075162451,0.328,0.536,1,"LOC100132352"
0.0025744017443881,0.581174208932344,0.82,0.749,1,"LCP1"
0.00260118906803572,0.734881773728816,0.672,0.399,1,"CASP4"
0.0026718968943784,1.303870238152,0.295,0.202,1,"RPL13AP20"
0.00296219593484873,1.59369364303224,0.787,0.678,1,"LOC731424"
0.00298453692889787,-0.723749505527063,0.361,0.344,1,"GMFB"
0.00310522475591348,0.634036954676575,0.623,0.339,1,"MRPL20"
0.00318224159657147,-1.03607336090769,0.541,0.678,1,"RNF222"
0.00333253170900679,0.632920421039279,0.82,0.546,1,"LYN"
0.00340128089859946,1.59181344643304,0.393,0.18,1,"PIK3R4"
0.00342668139835632,-0.802981713614017,0.344,0.536,1,"C6orf170"
0.00353505977561653,-0.854029240907434,0.541,0.727,1,"ZNF785"
0.00354853625254076,0.606024464089258,0.426,0.399,1,"IL8"
0.00357474123081517,-0.572187091056111,0.295,0.459,1,"USF2"
0.00366845060210839,-1.69197234532885,0.328,0.454,1,"RYR1"
0.00374956594375604,0.901050863682319,0.59,0.372,1,"DDX3Y"
0.00377490485482455,2.06741408964859,0.279,0.093,1,"SLC9A3R1"
0.00385551557576467,1.10974714464181,0.295,0.29,1,"CDKN2AIPNL"
0.00389508413482899,0.550994678374082,0.951,0.743,1,"GDI2"
0.00391254013343009,-2.01060356779483,0.164,0.306,1,"B4GALT4"
0.00413872174244422,1.48252404126784,0.295,0.191,1,"SULT1A1"
0.0042053914578531,-0.576581438432188,0.41,0.268,1,"RASAL2"
0.00420711150596736,0.884888131903368,0.574,0.311,1,"NAPRT1"
0.00453303427283932,1.40689357353827,0.426,0.197,1,"CLPP"
0.00455089724754595,0.686511490981763,0.393,0.186,1,"TRAPPC2L"
0.00465695557119676,1.59573013671599,0.295,0.098,1,"ZNRD1"
0.00467261353192242,-1.26499347993581,0.492,0.683,1,"ZNF333"
0.00469780923248318,1.45543191418342,0.377,0.18,1,"PRKCB"
0.00470195297474396,0.887062749439345,0.59,0.306,1,"PXN"
0.00473377529728402,-0.879090055978373,0.246,0.262,1,"POLR3GL"
0.00483592497369505,2.50525049291368,0.311,0.12,1,"GCNT1"
0.00485644642264762,1.06077970887142,0.59,0.328,1,"SOCS3"
0.00505053551978248,-0.966288907080749,0.41,0.574,1,"LOC728606"
0.00506207536864962,1.47186756134799,0.295,0.098,1,"LYAR"
0.00510782300427751,-1.08246688168749,0.311,0.29,1,"LOC100132832"
0.00524490095606312,0.962158633598504,0.492,0.219,1,"CPSF3L"
0.00550652411003929,-1.04274300386488,0.311,0.492,1,"KCNQ3"
0.00583495047054873,1.93364992548659,0.279,0.137,1,"LILRA5"
0.00583660075647315,0.957541731679445,0.443,0.301,1,"SNX10"
0.00595324668230372,0.700912810012546,0.787,0.514,1,"ARL8B"
0.00610113660931215,-0.78899264235041,0.098,0.273,1,"XDH"
0.00610369350217199,-0.851463707601015,0.246,0.437,1,"NOS1"
0.0061208211025625,0.6754535720757,0.721,0.443,1,"DHX15"
0.00628093283121506,-0.53170298147098,0.574,0.738,1,"KCNE4"
0.00639857368345459,1.00494786711614,0.656,0.399,1,"MXD1"
0.00649856140991676,-0.846887192958352,0.361,0.568,1,"SEC22C"
0.00652133532745703,0.947637170098566,0.492,0.284,1,"DNAJB9"
0.00659685626154435,-0.965392791760147,0.492,0.628,1,"UBE4A"
0.00662561247773907,-0.76119970104529,0.393,0.508,1,"PDPN"
0.00665503397291296,1.93608933095192,0.361,0.311,1,"EREG"
0.00674250463517605,1.62763261037328,0.344,0.158,1,"HDAC4"
0.00677325074644081,1.24382662141802,0.377,0.142,1,"TACC3"
