"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00419098751358653,-0.654297543559811,0.266,0.258,1,"PFKP"
0.00436078691602901,-0.541249577981712,0.288,0.263,1,"DERL2"
0.00439539541051994,0.539789221361443,0.437,0.268,1,"NIN"
0.00453496092729185,0.625129741868842,0.457,0.27,1,"TMEM160"
0.00462964461382042,-0.599158182739673,0.303,0.276,1,"EPB41L2"
0.00501195532922548,0.5823127762525,0.323,0.185,1,"GRK6"
0.00506377491009504,0.676308571752005,0.323,0.178,1,"ETHE1"
0.00525743696604922,-0.610010968223937,0.34,0.309,1,"MT1X"
0.0054712045124079,0.588314203096303,0.299,0.176,1,"ZNF131"
0.00660305012082361,0.610722615766508,0.258,0.138,1,"CARS2"
0.0067583709645858,0.650847334604567,0.307,0.172,1,"SCNM1"
0.00703153600637558,0.51000407749687,0.262,0.146,1,"NAAA"
0.00733119276419082,-0.545248369058085,0.504,0.426,1,"SELENOS"
0.00802789551559808,0.505805691863167,0.286,0.164,1,"ITPK1"
0.00848732967013531,0.560655615298478,0.333,0.202,1,"DENND4A"
0.00904104964812371,0.585552676409271,0.32,0.189,1,"TMEM173"
0.00940824992206687,0.584359811156078,0.262,0.144,1,"PPP1R9B"
0.0102916239677335,0.573817668725893,0.253,0.157,1,"ADAM19"
0.0120426372609029,0.514957750305337,0.379,0.226,1,"NUDT16"
0.0186510232459264,0.67805360233784,0.368,0.212,1,"SFT2D2"
0.0192976160603802,0.55931576753737,0.322,0.2,1,"IFT20"
0.0193018623439199,-0.711315793299909,0.359,0.354,1,"TNF"
0.0196067285824036,0.642704194218709,0.37,0.216,1,"SEPT6"
0.0196797771824446,0.693183433950584,0.257,0.15,1,"PLEKHG2"
0.0201465970611059,0.597289598667558,0.253,0.141,1,"PDHA1"
0.020990637363998,0.505887726596427,0.281,0.164,1,"PSTPIP2"
0.0213597669721578,0.535336240444781,0.312,0.19,1,"MAPK14"
0.0213936567384804,0.553580526488015,0.403,0.259,1,"DOK3"
0.0215853449028483,0.509049424233443,0.279,0.165,1,"PBX2"
0.0265698545536362,0.632250715692441,0.266,0.143,1,"SORT1"
0.0281933949162163,0.583897119149413,0.413,0.245,1,"SPINT2"
0.0301537226144633,0.532360320471379,0.309,0.18,1,"TBC1D14"
0.0340690450013573,-0.506861795020354,0.279,0.257,1,"PRKAG2-AS1"
0.0342482349688316,0.516948157703948,0.381,0.25,1,"SMARCA2"
0.0348439094177169,-0.583885061944578,0.277,0.287,1,"MXI1"
0.0353638943043996,0.506648090644078,0.375,0.219,1,"NUDT3"
0.0378095542864504,0.552386264201118,0.327,0.191,1,"MXD4"
0.0408141855321473,0.772989513448691,0.439,0.281,1,"HLA-DQA1"
0.0490943288523501,0.556565084026876,0.327,0.198,1,"OTULINL"
0.0534616185984187,0.598845424387051,0.27,0.162,1,"CHPT1"
0.0573821952756854,0.522841123452793,0.364,0.213,1,"RCC2"
0.0645937793202589,0.559603992550803,0.297,0.186,1,"LYL1"
0.0737037046836117,-0.701219391103368,0.251,0.235,1,"BEST1"
0.0974597931561648,-0.571871567782634,0.271,0.248,1,"ADIPOR2"
0.122296112048148,-0.529289279118208,0.296,0.236,1,"NGLY1"
0.152564585664041,0.521915409828158,0.329,0.198,1,"TCERG1"
0.16527139052387,0.56337287936516,0.297,0.185,1,"CCDC50"
0.172234514371197,-0.806928416347142,0.277,0.255,1,"GADD45A"
0.175423765483825,0.555428347000801,0.336,0.205,1,"FAM173A"
0.285275724322206,-0.702856817096401,0.26,0.266,1,"IL1A"
0.315688264006353,-0.592778780143782,0.268,0.235,1,"CLDND1"
0.454904287478695,0.790756691068379,0.461,0.346,1,"FCGBP"
0.518921272846327,0.502045618002795,0.286,0.183,1,"DUS1L"
0.735797345526789,-0.742194585722823,0.377,0.413,1,"SERPINB2"
