"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045806","negative regulation of endocytosis","7/334","75/18870",0.00036174978242878,0.0052176934810813,0.00398134804561062,"FCGR2B/PICALM/PLSCR1/ANXA2/TLR2/RAC1/ARF6",7
"GO:0002705","positive regulation of leukocyte mediated immunity","10/334","151/18870",0.00036509306073307,0.00524724175585508,0.00400389478325404,"CD1E/HLA-DRB1/CD1C/HLA-DRA/TYROBP/CD1D/IL18/IL1B/CLEC7A/NECTIN2",10
"GO:0010761","fibroblast migration","6/334","54/18870",0.000371312763272754,0.00531777607612888,0.00405771582107253,"THBS1/RCC2/RAC1/ZFAND5/BRAF/ZEB2",6
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","8/334","99/18870",0.000374927498801546,0.00535063786141784,0.00408279092468103,"THBS1/PEA15/IL1B/BCL2/HMGB2/GCLC/HSPA1A/GSTP1",8
"GO:0030336","negative regulation of cell migration","17/334","373/18870",0.000377265314137717,0.00536510988842164,0.00409383376892563,"SRGAP1/THBS1/TIMP1/VCL/SAP30/KLF4/OSBPL8/IL27RA/BCL2/RAC1/SRGAP2/NFE2L2/SLAMF8/BRAF/ZEB2/EMILIN2/PTGER4",17
"GO:0050729","positive regulation of inflammatory response","10/334","152/18870",0.000384794646058287,0.0054340512211646,0.00414643928156702,"LGALS2/CEBPB/ADAM8/TLR2/IL18/ALOX5AP/IL1B/CASP4/CASP1/PTGER4",10
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","10/334","152/18870",0.000384794646058287,0.0054340512211646,0.00414643928156702,"FCGR2B/HLA-DRB1/ANXA1/CEBPB/CD86/FGL2/KLF4/PRNP/LILRB2/HAVCR2",10
"GO:0043536","positive regulation of blood vessel endothelial cell migration","7/334","76/18870",0.000392496603889496,0.00551862992227766,0.00421097684928688,"ANXA1/HIF1A/THBS1/VEGFA/NFE2L2/MAP2K3/CIB1",7
"GO:0046631","alpha-beta T cell activation","11/334","181/18870",0.000393507043557425,0.00551862992227766,0.00421097684928688,"HLA-DRB1/ANXA1/HLA-DRA/CD86/GPR183/IL18/IL2RG/BCL2/RARA/BRAF/PTGER4",11
"GO:0034446","substrate adhesion-dependent cell spreading","8/334","100/18870",0.000401367821573141,0.00557104034532856,0.00425096849236441,"S100A10/LIMS1/RCC2/RAC1/SRGAP2/BRAF/CIB1/MYADM",8
"GO:0050764","regulation of phagocytosis","8/334","100/18870",0.000401367821573141,0.00557104034532856,0.00425096849236441,"FCGR2B/RAB31/PLSCR1/TLR2/IL2RG/IL1B/CLEC7A/CFP",8
"GO:0071901","negative regulation of protein serine/threonine kinase activity","8/334","100/18870",0.000401367821573141,0.00557104034532856,0.00425096849236441,"PKIB/IRAK3/SLC8A1/IL1B/GSTP1/PTPN1/LATS2/HIPK3",8
"GO:0034329","cell junction assembly","19/334","446/18870",0.000403431488914124,0.00558057278009879,0.00425824219302927,"S100A10/LIMS1/THBS1/VCL/SNAI1/TLR2/CD9/PRKCH/VEGFA/FZD1/IL1B/BCL2/RCC2/RAC1/EPB41L3/SRGAP2/ARF6/ROCK1/ITGA5",19
"GO:1902991","regulation of amyloid precursor protein catabolic process","6/334","55/18870",0.000410655256779729,0.00566117603989198,0.00431974631012834,"PICALM/RTN1/IFNGR1/PRNP/ROCK1/RTN4",6
