"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.111087352338705,0.661085903762657,0.43,0.246,1,"TIMM17A"
0.111343953025927,0.720855790144859,0.275,0.153,1,"FADS3"
0.112331634271713,0.811985064448129,0.289,0.181,1,"ZDHHC5"
0.112719732199994,0.613500670048221,0.296,0.192,1,"LINC00513"
0.112775928004695,0.601825373039636,0.486,0.312,1,"SREK1IP1"
0.113698792396638,0.599781309365366,0.289,0.176,1,"ZBTB11"
0.114593431547132,0.730583555212552,0.338,0.181,1,"MYOF"
0.115818343772345,-0.543772045777612,0.331,0.326,1,"CLPTM1L"
0.116159759207831,0.767893141161181,0.289,0.15,1,"WAC-AS1"
0.116758806579626,0.952488777789447,0.359,0.202,1,"FMN1"
0.116955395282591,0.822045795293304,0.415,0.242,1,"ITPRIPL2"
0.117074962258122,0.527964873193805,0.38,0.209,1,"SH3BP1"
0.117159468361652,0.657815669613167,0.289,0.2,1,"SUN2"
0.119664128359612,0.717711063852722,0.655,0.427,1,"KDELR2"
0.119675400249701,0.658289699547782,0.585,0.371,1,"RAB5A"
0.121371877941589,1.14001397051789,0.268,0.134,1,"HIP1"
0.124255504519833,0.721890758365184,0.415,0.27,1,"PSMC2"
0.126807521148995,0.754179972225817,0.465,0.268,1,"DENND1B"
0.126932345378132,-0.629707470765677,0.366,0.387,1,"CREBRF"
0.127048114236163,0.648110856579773,0.261,0.134,1,"MAPK3"
0.127158222213734,0.637905929380327,0.669,0.46,1,"TXNL4A"
0.128084488713928,0.676764087072426,0.563,0.343,1,"GNA15"
0.128548865137938,-0.514268738640086,0.324,0.338,1,"RSBN1L"
0.128723384746408,0.541480629387078,0.57,0.352,1,"TAF15"
0.129197099812415,0.62718848579014,0.592,0.38,1,"EMB"
0.1293187737623,0.543271308008444,0.254,0.214,1,"ERN1"
0.129849928417669,0.5491521195858,0.451,0.256,1,"ETV5"
0.129914470628664,0.589335810323494,0.57,0.354,1,"DYNC1LI1"
0.13263347206704,0.540526579923783,0.563,0.359,1,"ACTN4"
0.133806148698983,0.900039237294285,0.331,0.178,1,"LRRC8C"
0.13597754530981,0.713404501037251,0.282,0.148,1,"MPHOSPH6"
0.136119267462802,0.559306883306367,0.479,0.322,1,"ST14"
0.136579638008013,0.553837087610142,0.479,0.298,1,"NUDT1"
0.137684953552572,0.747016395557601,0.345,0.202,1,"SEC24D"
0.137929001916345,1.03479122576754,0.254,0.12,1,"MCTP1"
0.138468888095753,0.637234922653706,0.275,0.174,1,"RNF216"
0.139005436698574,0.608973323360145,0.782,0.519,1,"GNB2"
0.13932675283004,0.589400261168507,0.641,0.434,1,"GRINA"
0.139613408852462,0.653890961148646,0.62,0.383,1,"LACTB"
0.139823941279483,0.722541995481684,0.352,0.223,1,"PFDN4"
0.139916854308391,0.597995846042849,0.373,0.221,1,"AL355075.4"
0.140875513134704,-0.989293162439969,0.303,0.258,1,"S100B"
0.141137937779046,0.819261835332484,0.289,0.169,1,"PYM1"
0.141214489760117,-0.575231236357401,0.303,0.289,1,"RAB29"
0.141562110027449,-0.533199292770269,0.507,0.516,1,"MT-ND6"
0.141655247467479,0.532744764861542,0.415,0.246,1,"TANC2"
0.142027278318276,0.538731452055237,0.662,0.495,1,"NDUFS8"
0.142422042439103,0.510559604062569,0.514,0.324,1,"AIP"
0.142522815108467,0.510881566916824,0.81,0.61,1,"CMTM6"
0.142795712667631,0.656614893746346,0.394,0.277,1,"NEDD9"
0.142978773901563,0.670944375253712,0.317,0.242,1,"HPS1"
0.143144824983174,0.547809360712002,0.359,0.204,1,"WBP4"
0.143249275609083,0.607540872322923,0.514,0.338,1,"STX4"
0.145368123708248,0.672206726055598,0.317,0.178,1,"VRK2"
0.1458356383064,0.560231392060884,0.514,0.305,1,"SPG21"
0.146601707918342,0.63959299634899,0.261,0.136,1,"AMFR"
0.147404398497638,0.569305178940275,0.62,0.401,1,"ZFHX3"
0.148052817355902,0.696130941202311,0.366,0.202,1,"PPA2"
0.148796604006614,0.642206549588693,0.5,0.305,1,"SVBP"
0.149037697942932,-0.845786572653904,0.225,0.258,1,"ERO1B"
0.149756417102699,0.567247411893115,0.732,0.502,1,"LAMTOR2"
0.150269191229931,0.974383366380224,0.289,0.15,1,"KCNMB1"
0.150319852536119,0.607496243294663,0.704,0.509,1,"BHLHE40"
0.15040336950569,0.981395362267824,0.359,0.207,1,"FAM102B"
0.150747850647601,-0.68470623644847,0.514,0.545,1,"PLCG2"
0.150902404640587,-0.61688246158208,0.796,0.721,1,"TSC22D3"
0.151869690349787,0.586559632130041,0.268,0.148,1,"SCML1"
0.151910133334423,0.711365246849899,0.338,0.185,1,"ANO6"
0.152210327459826,0.608263365180233,0.465,0.284,1,"ALYREF"
0.154129335259897,0.536789816092468,0.521,0.331,1,"NUMB"
0.154465445870793,0.771609526267285,0.324,0.211,1,"APOL6"
0.154617341362824,0.679759406772788,0.401,0.246,1,"KCMF1"
0.155120918010973,0.58735282866593,0.338,0.211,1,"SAMD1"
0.156847731176594,0.541203860880352,0.444,0.268,1,"TBRG1"
0.157477016606192,0.696934338161551,0.338,0.181,1,"PPP2CB"
0.157990092377618,0.610818763044292,0.408,0.246,1,"SNAP29"
0.159330505176883,0.592603727780831,0.472,0.308,1,"ARL2"
0.16010042905767,-0.717805820062638,0.331,0.34,1,"SNHG7"
0.160372280027132,0.525906775561043,0.585,0.376,1,"ADPGK"
0.160601963719019,0.51601503926736,0.507,0.343,1,"CHPT1"
0.16275155777632,0.595946521527921,0.268,0.134,1,"DFFA"
0.163851427655211,0.583004332109874,0.254,0.136,1,"TTL"
0.164044346645336,0.603145697824143,0.472,0.293,1,"MMP24OS"
0.164870954865509,0.548173434775357,0.303,0.2,1,"PMPCB"
0.16773038739571,0.5074234749342,0.585,0.397,1,"PTPN12"
0.170032515944614,0.562330861205217,0.254,0.143,1,"AEBP2"
0.170628841395127,0.837251322917885,0.444,0.315,1,"ISG15"
0.17374526923761,0.62657979626464,0.394,0.244,1,"FGD2"
0.174269814351562,0.646250316878555,0.303,0.195,1,"LAMTOR3"
0.174347148608735,0.65206434824297,0.613,0.394,1,"GALNT1"
0.17670647391704,0.630429015309358,0.254,0.134,1,"PCNX2"
0.179064232788134,-0.532153333051062,0.254,0.256,1,"NSMCE3"
0.179341392763817,0.812119782649348,0.324,0.181,1,"NCKAP5L"
0.17956753845849,0.783986403290548,0.324,0.178,1,"C1orf123"
0.181707023959005,-0.575847547520482,0.352,0.331,1,"ERLEC1"
0.183000929704028,0.590860434125041,0.254,0.134,1,"BCL2L13"
0.18510684655463,0.621045812825359,0.338,0.223,1,"ZFAND3"
0.18607337634088,0.618739777645565,0.43,0.249,1,"TFPT"
0.186453105348412,0.582168189544594,0.282,0.155,1,"IFIH1"
0.186822340818545,0.79344049977091,0.261,0.136,1,"HEATR5B"
0.187201354525249,-0.725863356831812,0.31,0.308,1,"CCDC186"
0.188030057385563,0.644088524569381,0.338,0.221,1,"PPFIA1"
0.188306529725416,-1.1348113569852,0.232,0.251,1,"ANXA6"
0.189124178685277,0.662029722301232,0.408,0.237,1,"PDLIM5"
0.189212292023966,0.534600186733837,0.472,0.315,1,"MARK3"
0.189298696182179,0.693378945103355,0.282,0.195,1,"PLGRKT"
0.189351583963673,0.530082775390108,0.577,0.383,1,"AP3B1"
0.19091584260254,0.85316989806107,0.254,0.157,1,"DPP8"
0.192044658098965,-0.787311393392109,0.303,0.265,1,"IRF7"
0.194503299645708,0.559341124455416,0.683,0.502,1,"MAFB"
0.194608432331857,0.573620763822847,0.472,0.289,1,"FIP1L1"
0.194948275686117,0.546010941127585,0.606,0.397,1,"ARID5A"
0.196219633866017,0.614213438246789,0.268,0.146,1,"HAUS1"
0.197518567209084,0.726155564420948,0.627,0.423,1,"CIITA"
0.197777254868007,0.73612474923025,0.296,0.155,1,"RHOT1"
0.198364466274136,-0.581640033995715,0.275,0.181,1,"AC245297.3"
0.199441316130894,0.523181924096671,0.563,0.406,1,"ATP6V1E1"
0.19991082154082,0.565500160840814,0.465,0.284,1,"LONP2"
0.201754281132123,0.530930945011002,0.324,0.185,1,"FLI1"
0.20297538307341,0.712515169762853,0.423,0.263,1,"MSRB2"
0.203067901602685,0.661607738497368,0.31,0.209,1,"SLC25A33"
0.203807881798055,0.560466645807548,0.437,0.284,1,"BRI3BP"
0.204402751446221,0.569901687465389,0.606,0.401,1,"SLC43A2"
0.204559455598256,0.65923798539371,0.486,0.289,1,"EIF4E2"
0.205443553053276,0.658091403519016,0.359,0.214,1,"TRMT1"
0.205963365337093,0.590692403693385,0.81,0.573,1,"LAMTOR1"
0.20652781122921,0.892713084523927,0.268,0.171,1,"CPED1"
0.207806404777089,0.881778748475762,0.261,0.2,1,"FN1"
0.209859172082331,0.668545367790319,0.43,0.251,1,"AKR7A2"
0.210894372351937,-0.904959832425474,0.303,0.312,1,"OSER1"
0.212988932391323,0.65356540008168,0.479,0.289,1,"SLC15A3"
0.213119573353376,-0.735825098752504,0.345,0.364,1,"TMEM243"
0.216545766230721,0.88235597354092,0.296,0.174,1,"IFI44"
0.216735755485779,0.667772422416374,0.387,0.265,1,"KLHL5"
0.217515943028107,0.558708274063803,0.423,0.319,1,"SLC39A10"
0.217873147797455,0.557804032951673,0.359,0.209,1,"TSEN34"
0.219511818031068,0.791877011517395,0.493,0.312,1,"KCNK6"
0.219831830727451,0.505780626636236,0.451,0.275,1,"MOB1B"
0.220195991233668,0.695861584887037,0.437,0.261,1,"NF1"
0.222761066666786,0.671365337828287,0.261,0.141,1,"CDKN1C"
0.223116891567795,0.921790166927269,0.373,0.216,1,"ODF3B"
0.224155993433336,0.610305768324172,0.324,0.207,1,"YTHDC2"
0.227242847137277,0.67768165719631,0.535,0.357,1,"IPO7"
0.228127338795388,0.504015988614059,0.486,0.315,1,"ADAM10"
0.228506804473554,0.528669751468167,0.444,0.315,1,"OTUB1"
0.230948949605888,0.647073212123826,0.345,0.251,1,"NFATC2IP"
0.231232110965759,0.601759827313283,0.444,0.291,1,"MVP"
0.235381808543416,0.619296225217845,0.359,0.204,1,"OSBPL11"
0.236486640702806,0.849330388667679,0.275,0.16,1,"MMGT1"
0.237227137401535,0.668072616372424,0.359,0.204,1,"BCKDK"
0.238412442901952,0.85603551799655,0.289,0.164,1,"RWDD4"
0.24380431809584,0.529519642029068,0.465,0.286,1,"SMCO4"
0.246193940592441,0.594306181729832,0.282,0.2,1,"MUM1"
0.248146223967569,1.00079214782072,0.289,0.16,1,"AC004817.3"
0.252165068984761,0.746844838714915,0.275,0.164,1,"NUP153"
0.252817663173645,0.758338131758585,0.479,0.289,1,"EIF4EBP1"
0.253825636939227,0.589260912080596,0.275,0.155,1,"DAGLB"
0.254282685676048,0.62565147031935,0.254,0.153,1,"HOMER1"
0.256129598895184,0.718167207079649,0.254,0.141,1,"SDHAF2"
0.257374010036232,0.519557509135974,0.408,0.249,1,"UBE2F"
0.257804915825116,0.875897236842639,0.268,0.155,1,"GAB3"
0.258729965072846,0.601752612534418,0.31,0.185,1,"ARL3"
0.259831001313318,0.755175181352202,0.338,0.188,1,"PSMB10"
0.260265142782202,0.575273947236203,0.31,0.223,1,"ATL3"
0.261525606174586,-0.509312307390641,0.331,0.305,1,"ANKLE2"
0.261902427455755,0.775637940864699,0.31,0.181,1,"TAF1"
0.262224299064394,0.647327736696676,0.415,0.258,1,"LSM1"
0.263361807897319,0.612401727162177,0.444,0.296,1,"TDG"
0.265114989664694,0.579091289006479,0.458,0.284,1,"TADA3"
0.265951703517825,0.545229470885035,0.437,0.275,1,"FGR"
0.266522639829613,0.559711600890778,0.359,0.225,1,"STX10"
0.267975994787852,0.647716290173901,0.352,0.221,1,"GATAD2A"
0.268541295962206,0.582135587944909,0.556,0.35,1,"DNMT1"
0.269002456498661,0.508649672464688,0.613,0.448,1,"NANS"
0.27036064777384,0.562825439717211,0.387,0.246,1,"RALGDS"
0.270508815768829,0.500143710052123,0.472,0.291,1,"SDHB"
0.270869875461157,0.866070234685626,0.352,0.211,1,"MYD88"
0.271134953102897,0.555674006295221,0.655,0.453,1,"FAM96B"
0.27189728840759,0.799523940446128,0.254,0.162,1,"MAD2L2"
0.272295311430467,0.54079497278982,0.345,0.202,1,"EPS8"
0.273675559862216,0.773972306145874,0.275,0.183,1,"TNIP2"
0.274730608925524,0.612080245979349,0.31,0.192,1,"KDM7A"
0.275462146169365,0.978040128887915,0.275,0.146,1,"TMEM51"
0.276333455813665,-0.502775060570103,0.254,0.244,1,"SRPK2"
0.276505647953447,0.809328963281252,0.415,0.246,1,"ARMCX6"
0.277067619563128,0.64264826534998,0.324,0.188,1,"TBC1D14"
0.279137025387877,0.509658909505371,0.542,0.352,1,"ZCRB1"
0.280426822776276,-0.822946819480741,0.359,0.34,1,"RHOH"
0.282035508273257,0.700891531570051,0.275,0.153,1,"STX3"
0.282805345008573,0.606191272065737,0.38,0.254,1,"ZNF33A"
0.285080734779622,-0.514970742248998,0.493,0.519,1,"ELL2"
0.285342913827175,0.635999279575427,0.289,0.178,1,"ELOA"
0.286432921549638,-0.66802459544303,0.5,0.472,1,"MKNK2"
0.287929619038938,0.541232374493395,0.451,0.293,1,"PDCL3"
0.289280212127308,0.657118336675402,0.401,0.261,1,"GRIPAP1"
0.289864357328216,0.578830263772444,0.331,0.202,1,"RAB6A"
0.291355545922352,0.748300087797999,0.331,0.197,1,"CAMK1"
0.291598946792712,0.653903062876427,0.387,0.244,1,"EAPP"
0.291648203760685,0.990537608801626,0.338,0.192,1,"CARD9"
0.292462957093529,0.699552780321546,0.366,0.232,1,"EIF4EBP2"
0.292880100605686,0.518933063355179,0.556,0.35,1,"ACSL4"
0.293169929349446,-0.599505489119346,0.268,0.277,1,"PPM1K"
0.293684851094912,0.701729810480498,0.366,0.214,1,"EXOC1"
0.295933634050487,-0.669839455485231,0.408,0.357,1,"PRKCB"
0.29612832688152,0.689025707672608,0.296,0.218,1,"TAF9"
0.297177620973231,-0.665131113911672,0.282,0.246,1,"SCIN"
0.297373723743559,0.804247215172855,0.303,0.174,1,"SLCO3A1"
0.299137986768268,0.792071363376148,0.254,0.141,1,"MARCH5"
0.299363370240698,0.824106518565436,0.282,0.162,1,"CYB5R1"
0.302245376742791,0.672142546407777,0.275,0.188,1,"HSF1"
0.302778622250466,0.534791085871352,0.408,0.277,1,"ARFGEF1"
0.303291628019844,0.571456836107932,0.38,0.249,1,"UBE2Q2"
0.303676293855384,-0.585634204979488,0.303,0.246,1,"OSBPL9"
0.305988741185884,-0.629372802792291,0.866,0.718,1,"CD37"
0.306765394569221,0.8612828170458,0.254,0.146,1,"ACOX1"
0.308106239900007,0.627634348953193,0.359,0.218,1,"GPN3"
0.308381797479777,0.567009099434837,0.338,0.261,1,"MRPL28"
0.30951433881944,0.586849054039696,0.31,0.178,1,"ALPK1"
0.311231734664758,0.519204185058063,0.331,0.19,1,"MTHFD1L"
0.315896711234956,0.596908080786141,0.394,0.298,1,"EMC6"
0.316914894252883,0.559105481306396,0.683,0.441,1,"RAB32"
0.319175258611196,0.534042209792028,0.542,0.373,1,"DEGS1"
0.319623270384365,0.552581717072817,0.5,0.34,1,"LBR"
0.319830533237605,0.774220614893173,0.444,0.268,1,"MIF4GD"
0.320466388164537,0.668527106974767,0.352,0.218,1,"GPR108"
0.325589195256701,0.717962464677695,0.31,0.183,1,"PLAGL1"
0.327035083510386,0.657019766581889,0.345,0.211,1,"CLPTM1"
0.32786166206599,0.743737905063205,0.338,0.235,1,"MRPS11"
0.328093551697148,0.63196890910234,0.282,0.162,1,"NSMCE2"
0.328417804148659,0.509869301522333,0.394,0.246,1,"IL6R"
0.328829127785702,0.657559105865805,0.366,0.228,1,"ITPK1"
0.335165734588741,0.605199403384283,0.331,0.19,1,"AGPS"
0.336141360367262,0.611796767889064,0.289,0.176,1,"TIAM1"
0.336862075409809,0.746065402961003,0.444,0.27,1,"COPS3"
0.338905844526045,0.553431900537792,0.317,0.202,1,"BTBD1"
0.33977730546249,0.513778032794631,0.556,0.371,1,"PSMD13"
0.343637972275135,0.585050961923731,0.359,0.214,1,"ZNF326"
0.345278141370594,0.706114850110432,0.345,0.232,1,"WDR61"
0.348314975556195,-0.585571499711379,0.296,0.272,1,"LUC7L"
0.348928241637023,0.706996510011455,0.359,0.228,1,"MTF2"
0.351214535189469,0.558311613628257,0.296,0.207,1,"VEZT"
0.351265671131343,0.526601371725364,0.38,0.277,1,"RPS6KA1"
0.352633906325469,0.65222851943856,0.394,0.268,1,"FAM208A"
0.353028065892635,0.851312596140237,0.331,0.2,1,"B3GAT3"
0.353616894593918,0.775955392494754,0.486,0.324,1,"FKBP3"
0.355470762794561,0.506321982900009,0.493,0.319,1,"SMAP1"
0.356184268362529,0.611948020704625,0.43,0.268,1,"DECR1"
0.359146596717436,0.644258301771187,0.437,0.282,1,"SLC31A2"
0.361854179069831,-0.618018877656791,0.275,0.268,1,"SIAH2"
0.363296108256473,0.650553570334373,0.366,0.216,1,"CPPED1"
0.364784922183463,0.77696311454968,0.345,0.202,1,"RNF19B"
0.365518804113614,0.64531420709739,0.261,0.155,1,"CHFR"
0.36763522148338,0.570595197574185,0.373,0.244,1,"MLX"
0.367851806956502,0.628197865640822,0.43,0.286,1,"EIF2AK2"
0.369369293521876,0.555249733773943,0.261,0.181,1,"PAPSS1"
0.370141976226462,0.569878415547312,0.585,0.392,1,"PURB"
0.37201557995169,0.574285785687102,0.317,0.183,1,"SECISBP2L"
0.372751401613516,0.690611720507253,0.345,0.209,1,"UBE2Z"
0.373572335717026,0.69524755535847,0.451,0.279,1,"TCEAL8"
0.373705766043915,0.613782033973721,0.296,0.176,1,"G6PD"
0.374086247279308,0.505911215295196,0.535,0.359,1,"COPZ1"
0.377980374183879,0.547996868439025,0.465,0.308,1,"DYNLT1"
0.382122279266041,0.568100953449169,0.261,0.169,1,"HK2"
0.382400442965281,0.703326423453505,0.394,0.249,1,"FAR1"
0.388029514460108,0.537688163084668,0.345,0.235,1,"CRK"
0.392274958988519,-0.519950391429167,0.613,0.606,1,"EGR1"
0.392652660940677,0.629942863428684,0.359,0.221,1,"JAK2"
0.393460538045184,0.658548682027385,0.254,0.146,1,"TRAPPC8"
0.398471750885783,0.525097464757201,0.289,0.174,1,"LRMDA"
0.409603929699105,0.574993244094798,0.296,0.204,1,"C8orf33"
0.412306951070781,0.738716587564025,0.423,0.27,1,"HGSNAT"
0.414406857932489,0.633938961407516,0.31,0.185,1,"TFDP1"
0.415691549263772,0.670820351124304,0.282,0.181,1,"NLRP1"
0.41963480599479,0.525205350555644,0.401,0.249,1,"SLC12A9"
0.419751745114953,0.675489202826394,0.387,0.235,1,"COMMD9"
0.420013050955684,0.669611499729483,0.43,0.265,1,"SHKBP1"
0.422299908913183,0.512334514009475,0.408,0.279,1,"SQOR"
0.425781949972242,-0.652039045550499,0.254,0.228,1,"RRM2B"
0.42624137736856,0.603167651306081,0.331,0.204,1,"PLEKHG2"
0.426913097436164,0.515193286475524,0.43,0.272,1,"TBC1D5"
0.428547161818633,0.781745471360209,0.296,0.19,1,"IMPA2"
0.430932348896979,-0.644724306191976,0.275,0.289,1,"VPS37B"
0.434271508084078,0.631506053173371,0.479,0.329,1,"HDGF"
0.43456219707908,0.539653294619278,0.493,0.324,1,"RNF166"
0.437706011959379,0.571975555813888,0.338,0.228,1,"PPP3R1"
0.439713880385957,0.733774877074662,0.31,0.183,1,"SRRT"
0.445743482621243,0.777088016570566,0.261,0.153,1,"CMAS"
0.445949702512988,0.715536324937221,0.296,0.176,1,"DCAF6"
0.446133123120286,0.505533445665955,0.338,0.209,1,"PTPN22"
0.447378163800064,0.565648217512941,0.444,0.277,1,"PHACTR2"
0.450984079545512,-0.722637637010201,0.69,0.568,1,"TXN"
0.452218179838914,0.743487676138652,0.324,0.2,1,"HCFC1"
0.455292873260322,0.994654331606782,0.275,0.178,1,"RNASE2"
0.457428112417903,0.625929327486982,0.352,0.221,1,"TPRKB"
0.461001261801821,0.583465915538621,0.317,0.195,1,"PPARD"
0.461377058454494,0.651761558088095,0.261,0.146,1,"ABHD15"
0.467289005630934,0.510783985125897,0.577,0.383,1,"ARF5"
0.472568009875106,0.558897721599101,0.676,0.444,1,"TBXAS1"
0.473389371862603,0.506274448106948,0.394,0.254,1,"STAG1"
0.474443633936409,-0.603204767148945,0.366,0.312,1,"ATG12"
0.475891495878669,0.685993941937784,0.493,0.31,1,"DUSP23"
0.481442969368608,0.500454022007094,0.296,0.216,1,"RXRA"
0.489056598811328,0.525010147934508,0.317,0.197,1,"SDSL"
0.491260195016722,-0.57242502139607,0.345,0.286,1,"TSPYL2"
0.499980094502351,0.597937746690569,0.268,0.188,1,"ROGDI"
0.51146162587192,0.516266554096382,0.444,0.286,1,"RNPEP"
0.514589376153435,0.84720604941752,0.317,0.197,1,"HIC1"
0.526118257767149,0.620956750712981,0.317,0.197,1,"USP4"
0.527588953088395,0.551193238486431,0.38,0.235,1,"UBE2E2"
0.529455576596618,0.522431296361811,0.289,0.185,1,"COMMD5"
0.534751599252171,0.533111377835688,0.577,0.399,1,"APH1A"
0.53517799374376,0.513876450967073,0.303,0.178,1,"TRPV2"
0.536712157458942,0.677124339568229,0.261,0.15,1,"TIGAR"
0.539706844362596,0.84652357830426,0.282,0.183,1,"PHLDA2"
0.54821066727251,0.595224870388372,0.394,0.242,1,"MTCH2"
0.554498307358944,0.759672979231559,0.268,0.162,1,"WDR41"
0.554517391018791,0.589488303874644,0.444,0.336,1,"TMEM176B"
0.555925173673123,0.507630865672019,0.451,0.298,1,"DENR"
0.562228658454872,0.638975567863878,0.303,0.225,1,"WARS"
0.571325498775763,0.587919810293221,0.373,0.235,1,"SMARCA4"
0.573305388334465,0.506467739284558,0.38,0.265,1,"RNF5"
0.573493556985024,0.504454730133912,0.317,0.195,1,"CD33"
0.576035914146653,0.570908724685439,0.303,0.218,1,"IL1A"
0.577232135732377,0.568550727307101,0.331,0.221,1,"CBX1"
0.578125793228661,0.554109003102136,0.444,0.296,1,"SSBP4"
0.582214908150127,0.598935235207659,0.549,0.362,1,"LSM4"
0.582928434104063,0.828640042899997,0.282,0.19,1,"IMPAD1"
0.58855925321295,0.529795624466668,0.451,0.293,1,"NDUFV1"
0.594279828525802,-0.541959385533291,0.352,0.324,1,"H2AFX"
0.601167807858766,-0.54986179370466,0.338,0.308,1,"TLE4"
0.605471882503587,0.586023495390791,0.359,0.225,1,"RBM42"
0.607198857165083,0.690813288316014,0.549,0.364,1,"PSMC4"
0.612994687083153,0.697261507273862,0.338,0.214,1,"ZMYM4"
0.613078238612091,-0.58929863210348,0.803,0.798,1,"JUN"
0.614253587205832,0.524322905539018,0.394,0.244,1,"JOSD2"
0.619493597080403,0.741735822183241,0.261,0.167,1,"AK6"
0.622741912698671,0.526574905781604,0.303,0.211,1,"ATP2B4"
0.633940999614403,0.615995239456174,0.282,0.181,1,"SRGAP3"
0.635947880331278,0.59838481667274,0.451,0.291,1,"IL17RA"
0.641309894367331,-1.02587898760454,0.275,0.263,1,"SNHG12"
0.650068593914194,0.585482134871378,0.275,0.174,1,"FAM111A"
0.650191763795995,0.541022937058848,0.486,0.324,1,"OTULINL"
0.660778868751447,0.504054613342161,0.38,0.244,1,"CAPN1"
0.669186506878677,0.538064104604985,0.303,0.195,1,"LMNB1"
0.673422853186604,-0.731867887869092,0.254,0.232,1,"SLC5A3"
0.67972015962038,0.537332289773959,0.401,0.265,1,"CHCHD5"
0.68567840038121,0.54873609552807,0.437,0.279,1,"P2RY13"
0.694181594485515,0.502331018136102,0.479,0.319,1,"DIAPH1"
0.726210259302819,0.580171122334121,0.261,0.167,1,"NTAN1"
0.735769369119556,0.626836953270679,0.31,0.204,1,"RFXANK"
0.742891415170836,0.540691600173126,0.458,0.317,1,"RGS18"
0.744362687582012,0.640082790263805,0.289,0.188,1,"SLC35B2"
0.744707913008913,0.571592660304745,0.289,0.2,1,"POM121"
0.745422316223266,0.519573672546514,0.408,0.282,1,"SLC25A11"
0.747321729094076,-0.541887044153336,0.423,0.38,1,"CD52"
0.75515855254625,0.532330829765287,0.296,0.207,1,"NUDCD2"
0.756294703546435,0.546252553581661,0.268,0.185,1,"CRLF3"
0.756320680777403,-0.563195721101871,0.317,0.298,1,"TPD52"
0.764742971416387,0.507357890466442,0.43,0.291,1,"PXDC1"
0.767762881843182,-0.694196988710867,0.542,0.488,1,"INTS6"
0.78374503574433,0.563068028547848,0.282,0.204,1,"MAP4K5"
0.784139706716769,0.636613873863461,0.303,0.209,1,"NMI"
0.792905169335914,0.559204177688868,0.275,0.204,1,"MAML3"
0.815608814438813,0.555384716262189,0.268,0.174,1,"SPIN1"
0.834706096858868,-0.598614269821662,0.394,0.352,1,"ZBTB20"
0.835674756360515,-0.534387288338303,0.261,0.223,1,"NR1D2"
0.861849572148421,0.62072951044328,0.317,0.214,1,"DNAJC13"
0.868586409486416,0.531289112762566,0.275,0.197,1,"UROD"
0.890098174043423,-0.634191299100646,0.873,0.831,1,"ZFP36L2"
0.895675865470996,0.72027490740715,0.338,0.225,1,"RAP2A"
0.899257815409318,0.511239140777012,0.43,0.293,1,"HK1"
0.905699381250168,0.553835680809552,0.254,0.162,1,"MVB12A"
0.91899833225559,0.57071576845236,0.261,0.174,1,"STARD3NL"
0.928772212743894,0.521154068058107,0.324,0.223,1,"ELOVL1"
0.950950450242722,0.577707179902159,0.303,0.209,1,"NAPRT"
0.953739015553674,0.50436423522672,0.563,0.415,1,"HSPB1"
0.954951321190144,-0.534393914514232,0.415,0.373,1,"PRDM2"
0.975071155938621,-0.557807343099128,0.437,0.38,1,"IDI1"
0.975857833187199,0.50069683888379,0.317,0.216,1,"NUBP1"
0.98494650020049,-0.605703799678333,0.394,0.385,1,"KCNQ1OT1"
